text;label
Получаю зарплату, спускаю ее за 2 дня, могу взять билет в Питер, уехать туда, даже в рабочий день. Понимаю, что это бредово, страдаю из-за этого. Как будто эмоций каких не хватает. В период депрессии вообще нет никаких сил ни на что. Когда работаю в аффективном состоянии, то я очень трудоспособная, все успеваю, прилив энергии, но и у этого свои последствия. Как вы справляетесь с БАР?;биполярное аффективное расстройство
Здравствуйте. После стресса и сильной затяжной депрессии 2 года назад у меня настроение чередуется - хорошее и очень хорошее, потом через пару недель плохое и отвратное. Летом не так, все более или менее ровно и нормально. Особенно худо осенью и зимой. У кого есть опыт подобного и как боретесь. Буду очень благодарна за ответы.;биполярное аффективное расстройство
Познакомилась с парнем, узнала, что у него БАР, когда он в депрессии, то абсолютно другой человек, также заметила различия в восприятии, кажется, что у него искаженное восприятие реальности, его будто перемыкает временами, начинает агрессивно вести себя, материться и тд Либо винить во всех грехах, говорить, что все бабы одинаковые (его бывшая предала). Я офигеваю от этих перепдов настроения.Потом узнала, что у друга ПРЛ, всегда думала, что у него тупо скверный характер. Посылать таких людей? Или пытаться общаться с ними? Я хорошо к обоим отношусь, общаться интересно, но их психические заболевания отягощают.;биполярное аффективное расстройство
Поделитесь контактами групп поддержки онлайн (депрессия).Форумчане, знаю, я не одна такая. Есть у кого-то опыт посещения групп поддержки для людей с ментальными расстройствами онлайн? #депрессия #биполярноерасстройство;биполярное аффективное расстройство
Всем привет. Много лет назад мне поставили БАР (гипомания на АД, в основном тяжелая депрессия—норма, редко гипомания/смешанка). Получаю лечение. Ремиссии есть. Но меня другие воспринимают теперь, как плохую теперь из-за диагноза (не хотим с тобой дружить), хоть у меня и нет странного поведения на людях и вообще. Или когда узнают про мою проблему, то кидают меня все. Я спокойная и воспитанная девушка. Оч добрая. Но для людей я теперь кажусь неудачницей и шизиком.;биполярное аффективное расстройство
У меня все симптомы биполярного расстройства. Ходила к разным психотерапевтам, один сказал: ничего подобного. Но нужна психотерапия. Сходила на 2 сеанса, поняла, что это развод на бабки, перестала ходить.Другой выписал лекарства, от которых мне стало только хуже.Потом мне мой друг посоветовал встретиться с его однокурсницей. Там такая история. Она с ним отучилась 1 курс на кибернетике, поняла, что не ее, ушла. Стала психотерапевтом в итоге. Уже 10 лет практики. Ну я подумала: отлично. Свои то разводить на бабки не будут. Скажет все как есть.Она сказала следующее: нет, у тебя никакого биполярного расстройства, есть эгоизм, непомерные амбиции и тщеславие. Мир не вращается вокруг тебя, не соответствует твоим ожиданиям, вот и маешься. И предложила психотерапию как вариант. Найти откуда это пошло и научиться мыслить по-другому.На это я не согласна. Я это Я, и именно мои качества делают из меня ту личность, которой я являюсь. Терять себя я не намерена. Все эти психологи, психотерапевты хотят сделать людей одинаковыми. Если человек выбивается из шаблона, они пытаются его стандартизировать.И я считаю, что у меня все же биполярное расстройство. Как думаете - есть смысл снова искать другого врача? Мне кажется, можно только самой себе помочь. Но я не знаю как. Много чего пробовала. Медитации, травы, режим дня и т.д.;биполярное аффективное расстройство
"Мы совсем недавно поженились(сами мы молодые очень ему 20 мне 19), пол года как, до этого тоже пол года встречались(а знакомы 3 года).Во первых во время отношений оказалось что употреблял кое какие наркотические вещества, я постаралась помочь ему отказаться от этого, но на этой почве у него начались проблемы с психикой, стал похож на человека с биполярным растройством, то грустный ходит вечно, то веселый, вечные шутки про смерть.В какой то момент это прекратилось, он улетел,(на учебу) общаемся в интернете, и опять тоже самое, в один момент у него все так хреново стало что он пошел попросил к психологу сходить, ему выписали анти депрессанты. Вчера переписывались и он был без них, господи, как меня это бесит, в общем он скажем так прошел тест на биполярное растройство, оказалось что есть.Начал шутить про то что если пойдет, то ему транквилизаторы, и мол будет ходить молчать и все такое, я пошутить хотела мол(аморальный юмор, если что) в старости будешь лежать и звать меня и т.д, мол овощной же будешь, и он такой ""хз надеюсь до старости не доживу""я в этот момент прям правда взорвалась и сама уже написала ""я тоже надеюсь.""Ну как с таким быть то, я уже терпеть не могу, но и развестись страшно, первые серьезные отношения, к тому же люблю его, привязанность, страшно потому что а дальше что делать буду, а вдруг во время развода я не вытерплю, поплыву, и опять сойдемся. Короче *** какая то, а не брак.";биполярное аффективное расстройство
В последнее время мои ощущения от общения с моей подругой стали противоречивыми! Я не знаю что мне с ней делать и я реально запуталась в своих мыслях и прошу дельного совета.Недавно она написала что была у психолога и он диагностировал у неё биполярное расстройство. И тут она заявляет что никаких медикаментов она принимать не будет.Так же у моей подруги тяжелейшая нехватка железа. Но и этот вопрос она игнорирует. Недавно у меня появился парень из другого страны, служащий в спец. Отряде. Она стала проявлять нереально сильный интерес к нему и стремиться приехать ко мне когда она ко мне приезжает. Они ещё не пересекались.Потом мне не понятна её позиция. Она говорит что сначало надо подумать что ты можешь получить от человека, прежде чем с ним входить в контакт? Как это вообще понимать?Я хочу сказать что когда то я решила закрыть общение со всеми людьми из моего прошлого так как мои взгляды на жизнь сильно изменились и вспоминая всех этих людей меня реально трясло. Она одна осталась человеком из прошлой жизни, который в упор не хочет уходить. Я уже такие вещи ей говорила и писала, реально моё настоящее мнение о ней. Я бы сама после таких слов навсегда забыла этого человека, который мне их сказал. Но она снова появилась и пробила у моей мамы мой новый номер телефона. И я сейчас не знаю что мне с ней делать! Я не врач психиатр, я не знаю что это за болезнь биполярное расстройство и как она себя проявляет. Но меня достало её поведение! Я иногда пишу ей или записываю аудио, потому что мне проще рассказать какие-то вещи а не писать дико длинные сообщения. Но она даже их не слушает. А через пару дней пишет как ни в чём не бывало - привет,как дела? Как мне реагировать на это? Это болезнь или это человек такой? Меня конечно напрягает что моя подруга не хочет пройти лечение и не хочет восстанавливать своё здоровье. Я совершенно другой человек, у меня всё всегда под контролем, тем более такие вещи как собственное здоровье.;биполярное аффективное расстройство
Маниакально-депрессивный психоз (биполярное аффективное расстройство) и сопутствующая дереализация. Как с этим жить? Интересуют ответы только от тех, кто с этим сталкивался (у себя или у знакомых).;биполярное аффективное расстройство
Я на энергетические практики попала случайно, подарили сертификат на несколько занятий. Понравилось, решила продолжать заниматься. Занималась относительно регулярно несколько лет. В итоге - активизирование биполярного аффективого расстройства психики с деперсонализацией и паническими приступами, психоневрологический стационар и соснение в том, смогу ли продолжать работать. Впрочем, у меня и до занятий панические приступы бывали, да и симптомы биполярки были, тяжёлые депрессии и эйфории, хотя к врачу я не обращалась. А с практиками все это усугубилось, хотя я думала, будет наоборот: энергетические практики, вроде как, помогают привести в порядок внутренний дисбаланс. Или не?Я, конечно, не знаю, связано ли всё это с йогой и медитацией. Ведь есть много людей, которые этим долго занимаются и чувствуют себя замечательно. А у меня прямо перед расстройством примерно за месяц был ещё и сильный стресс. Интересует мнение тех, кто занимался этим и достаточно долго.;биполярное аффективное расстройство
У кого-нибудь такое было, что звонит девушка и говорит, что она любовница вашего мужа? Ощущения те еще... Вчера на мой сотовый звонок с незнакомого номера. Отвечаю - незнакомая девушка говорит, что они с моим мужем давно встречаются, еще до меня. Что он меня не любит как женщину, и очень сожалеет, что женился на мне, что это была ошибка, но он готов пожертвовать собой и остаться со мной, чтобы не причинять мне боль... Что когда я уезжала навестить своих родных, он был с ней. И все эти 6 лет что мы женаты, он всегда с ней... и что все его друзья знают.Муж присутствовал, когда он мне звонила, слышал разговор. Пока я с ней разговаривала, делал мне знаки и шепотом говорил, что эта девушка ненормальная и смеялся. Потом уверял меня, что девушка с его работы, что у нее какое-то расстройство психическое, биполярность что ли... Что он с ней встречался до меня какое-то время, но потом они расстались и общались впоследствии только по работе иногда. Клянется божится, что все это неправда и меня любит... и что эта девушка подсмотрела мой телефон в его мобильнике.Я в принципе не собственница, мужа люблю, но насильно возле себя никого держать не собираюсь и тем более ничьи жертвы мнене нужны... Женщина я независимая. И допускаю, что в любом браке может произойти измена, или можно влюбиться в другого человека, такова жизнь, к тому же в последний год у нас отношения с мужем не очень как-то были... Вроде поверила ему, человек он порядочный, но конечно сомнения остались... да и чувство такое паршивое, когда кто-то третий такое по телефону говорит, что им хорошо вместе, что давно друг друга любят и т.д и т.п.странно, почему бы ему не признаться? если любовь там, то отпущу без проблем и сцены устраивать не собираюсь, не мой стиль. всегда в жизни расчитывала только на себя.тоскливо конечно. не знаю, что дальше будет... может и правду муж говорит, не знаю...вот просто хотелось поделиться.со мной впервые такое. прям сериал какой-то...;биполярное аффективное расстройство
Мне 30 лет, муж старше меня на 5 лет, у нас есть ребёнок которому 4 года. С мужем в отношениях 10 лет, но после рождения ребенка, я осознала, что мужа не люблю. Так случилось, что сразу после рождения ребёнка я заболела биполярной депрессией, каждые полгода я выпадала из жизни на 3 месяца, в течении которых мне не хотелось жить. Муж оказался порядочным и ответственным человеком , поддерживал меня во время эпизодов деррессии. После последнего депрессивного эпизода, я отказалась продолжать лечение и болезнь показала себя с другой стороны. У меня стало слишком хорошее настроение, море по колено, мне пришла в голову мысль, что я болею от того, что живу с нелюбимым человеком и я приняла решение о разводе. Муж не хотел оставлять ребёнка со мной, мотивируя тем, что я болею. Я же была уверена, что устранила причину и эпизодов депрессии больше не будет. Вышла на работу, жила обычной жизнью , но депрессия снова накрыла меня с головой и я попросила помощи у уже бывшего мужа, он не отказал. Его цель это воссоединение семьи. Второго шанса он мне не даёт, грозится судом, поэтому у меня есть выбор остаться жить с ними или оказаться без ребёнка. Но как мне смириться с тем, что ещё лет 15 придётся жить с нелюбимым мужчиной.Стоит ли мне бороться за свою самостоятельность или смириться и не думать о личном счастье?;биполярное аффективное расстройство
"С самой школы, а теперь и в институте, меня гложет этот вопрос. Сразу скажу, что у меня биполярное аффективное расстройство второго типа. Если что, это когда у человека скачет настроение и оно неуправляемо, я живу с ""одним настроением"" по неделе и дольше. Этот факт я скрываю, надевая маску веселой и жизнерадостной девушки. Ещё никто из друзей и даже родственников не догадался. В то время, как одноклассницы ходили на первые свидания, я стояла в стороне. Оговорюсь, я умная, не обделена внешностью, имею хорошую фигуру, одежду, имею свои деньги, отличное чувство юмора, я для всех друг и готова помочь, имею таланты, мною восхищаются. И это - не моя личная оценка, а то, что мне говорили, или же я подслушала, так как меня обсуждали за спиной. Сама себя я ненавижу. Всю с кончиков пальцев до головы. Болезнь даёт о себе знать: таблетки лишь заглушают эмоции и дают бессонницу, но чувство пустоты, боль в груди никуда не делось. Недавно осознала, что можно все это описать фразой ""я в агонии"". Я не имею желания жить, но в то же время хочу быть желанной и любимой. Боюсь, что этого мне не светит. Может подскажете, что со мной не так? Не дурна собой, имею мозги, полностью скрываю своё состояние от других и никто этого не видит, имею кучу плюсов, тогда в чем же проблема?";биполярное аффективное расстройство
Привет девченки. Еще в сентябре познакомилась с парнем и потеряла голову. Заметила по нему, что он тоже) все былo просто супер. Мы могли болтать часами, однажды просидели в кафе всю ночь, и просто беседовали. Эти отношения (если их можно так назвать ) продлились недели полторы. И наверное это было лучшее время. Но в последнюю встречу он мне признался, что у него болезнь. БИПОЛЯРНОЕ РАССТРОЙСТВО.(((Я тогда не знала, что это такое , и с дуру наговорила ему чушь. Типа, врачи идиоты, ты себя накрутил и тд. И только когда я от него уехала и почитала в интернете об этом, поняла какая я ***. Что это серьезно, а я ему такую фигню наговорила. После этого он не хотел со мной общаться. А я все еще думаю о нем.За все это время мы пару раз виделись, и я вижу, что нравлюсь ему, но никаких шагов он не делает. А я боюсь. Боюсь спугнуть.Что делать?(((;биполярное аффективное расстройство
Прошу совета,моя соседка болеет биполярным расстройством и еще не буду говорить один диагноз,ей почти 40,есть ребенок подросток,заболела после рождения,муж умер,живут на пособие по потере кормильца. Она не человек а тень человека. Родных нет. Не побирается и не ноет соседям. Похоже на это просто нет сил. Лечится самыми дешевыми лекарствами с кучей побочек. Оживает только когда видит ребенка. Мать отличная,ребенок здоров и счастлив. Что можно посоветовать в плане работы? Может есть родные кто с психиатрическими диагнозами? Где они работают? На учет и инвалидность не идет,чтобы не навредить детям и внукам,мало ли а тут такое клеймо. Прошу не писать гадости,заболеть можно в любой момент. Болезни страшные а побочки от лекарств еще тяжелее.;биполярное аффективное расстройство
Подозрения БАР. 21 год. Не замужем. Есть молодой человек. Детей нет.Может ли являться признаком биполярного растройства следующее: глубокие депрессии, отказ от общения с людьми (не хочу не кого видеть), отказ выходить из дома, мысли об никчемности. На смену приходит, отличное настроение, хочется общения, выйти в люди, резкое желание сменить имидж, в плоть до того, что происходит покраска волос и стрижка самостоятельно в этот же день. Проявляется в дополнение такие признаки как, тревожность, агрессия, апатия. Длится все это от 7 до 14 дней. Год назад была плохая привычка курения она появилась так же вспонтано как и пропала. Бывает резкое желание, изменить кардинально внешний вид, в плоть до пирсинга и татуировок. Часто меняю работу, почти каждый месяц. Не могу влится в коллектив. Не редкость конфликты с людьми. На смену всему этому приходит, покой и хорошее настроение. Все проявляется, очень вспонтано. Была очень тяжёлая депрессия год назад. Месяц не выходила из дома вообще, еду приносили. Очень нужна консультация. Может есть знающие люди.;биполярное аффективное расстройство
Очень интересно узнать о поведении людей с различными расстройствами личности. Есть ли у вас такие знакомые, родственники? Как они ведут себя в повседневной жизни? В особенности интересуют люди с биполярным расстройством и с окр.;биполярное аффективное расстройство
Все привет. Пишу сюда наверное от тотального одиночества, некому выговориться. Длительное время испытываю состояние подавленности, постоянная апатия и отсутствие желания жить и к чему то идти. Мне 25 лет, я в разводе уже 3 года, у меня ребёнок 5 лет. Работаю. Денег среднего достатка, ну как...живу на зарплату. Отложить особо не получается. Живу в отстойном городе, где чахну и не развиваюсь и чувствую это. Возможности вырваться пока не вижу, хоть и очень хочу. Я довольно веселый человек на людях, но друзей у меня нет, от слова совсем. Лишь знакомые, но никто не зовёт увидиться встретиться, если сама проявляю инициативу то понимаю что людям это не нужно. У всех семьи, планы на выходные. Отношения завести не получается, знакомиться негде..да и стала ловить себя на мысли что я и одна привыкаю, типа и так комфортно... И если первое время после развода я подбадривала себя, тем что все будет нормально, то сейчас я практически каждый день думаю о том как все хреново и вообще зачем это все если мы все умрем. Пыжимся, проживаем эту жизнь, к чему то стремимся а итог у всех один и у красивых и у богатых. К психиатру боюсь идти , город маленький. И вот не понимаю то ли это биполярное расстройство какое-то. Либо я конченый неудачник по жизни ( Буду благодарна мудрым советам, человечным.;биполярное аффективное расстройство
Встречались с мч, ему 22, я чуть младше. Он был инициатором знакомства, общения. Жаловался в начале знакомства, что его не понимают (мировоззрение, планы итд) но у меня оно с ним очень схоже и бла бла. Потом говорил что никто как я о нем не заботился - вставать утром в 5 чтобы приготовить на работу, проводить, готовить вкусно, в больницу сходить, не трепать мозг, вечно самосовершенствоваться и тд. Спустя время словила на переписке с «подружкой» его, на флирте, а потом выяснилось что они ещё спали в начале нашего знакомства... написала ей завуалированно и по дружески. В итоге мне закатили скандал. Но после извинился, откупился подарками. Потом ночью не приходит ночевать домой, телефон отключён. Такое было пару раз. Но последним стало - увидела как он сидит на знакомствах и ищет себе девочек. В подписках эти паблики. Мягко сказала почему наши пути расходятся, сказала придти забрать вещи. Параллельно вижу в друзьях кучу баб левых. Ну и по его приходу спросила есть ли что сказать. Он говорит нет, но отношения он не хотел изначально якобы(но дарил дорогие подарки), уже я виновата что заставила его. Не выдержала и выкинула вещи с балкона. Вышла на улицу влепила пощёчину и ушла. Позвонил и сказал чтоб отдавала цепочку с подвесом, на что сказала а ещё что тебе. Назвал меня Ш@ лавой и сунул везде в чс, хотя первый был удалён)) ставит статусы о своей биполярной личности, на что я назло написала на странице своей «хорошее оправдание хреновым поступкам»)Человек-г.вно или ненагулялся?;биполярное аффективное расстройство
Всем здравствуйте! Такая ситуация. Расстались с парнем спустя много лет отношений по моей инициативе, так как за эти годы предложения не услышала, да и по поступкам стало ясно, что не очень-то ему нужна. Он не стал препятствовать расставанию, не задумался о своем поведении. Но это другая история. Прошло 2 недели, а у него на странице все то же - я в СП (влюблен), общие фото, мои подарки вк, записи на стене. Вообще ничего не изменил. Я же его сразу удалила и стерла все, что напоминает о нем. Он не отписался от меня, поэтому вижу его страницу. Что это? Биполярное расстройство, безразличие к собственной странице или же его надежда на наше будущее? Сказать, что ему все равно на то, что размещается в ВК не могу, вроде бы к каждой записи относится с вниманием. А тут такое. Что думаете на этот счет?;биполярное аффективное расстройство
Девушки, где можно лечить серьёзные депрессивные расстройства? Биполярную депрессию и тд. Только психиатры в силах помочь? И если я обращусь к психиатру в положении, какие последствия? Боюсь, чтобы не поставили на учёт. Спасибо всем за помощь заранее. Такое состояния от домашнего насилия и регулярных моральных травм от мужа. Не могу сама справиться.;биполярное аффективное расстройство
Раньше молчали или действительно люди не страдали кучей пороков? Сейчас чуть ли не у каждого или алкоголизм, или наркотики, или биполярное расстройство, психические расстройства, фобии.;биполярное аффективное расстройство
"Наткнулась на вот эту тему от парня -https://www.woman.ru/relations/sex/thread/5254286/15/ , он там пишет, что хочет найти девушку для постоянного секса без каких-либо отношений. Реакция девушек там резко негативная, огромное количество дизлайков и все пишут ""это тебе только к проституткам или содержанкам"" ""нормальным девушкам это не надо, они такое не хотят"" и всё в этом роде. Но в то же время ведь полно неудовлетворённых девушек и женщин, которые тоже не хотят отношений в определённый период времени, а потребность в сексе никто не отменял. Вот для них ведь такой парень идеальный вариант. Только для физического удовольствия, чтобы с недотрахом не сидеть. В конце концов, даже на этом форуме можно не редко увидеть девушек, которые не хотят отношений, а секса им хочется. И в таком случае парень для постоянного секса это лучше, чем каждый раз с разными или вообще жить без секса. Короче говоря, у девушек какое-то массовое биполярное расстройство. Вроде как и сами хотят постоянного секса без отношений, но парней отправляют к проституткам.";биполярное аффективное расстройство
Мне врач сказал, что у меня биполярное расстройство, хватит звонить в школу, это не я писала.;биполярное аффективное расстройство
Всем привет!Я не знаю как выйти из этой ситуации(!Мне был поставлен диагноз рекуррентная депрессия и биполярное расстройство под вопросом,где-то 2 года назад,но предполагаю,что жила я с этим значительно дольше и умирала каждый день)Все очень сложно,перепробовала много антидепрессантов,лежала в клинике неврозов целый месяц.Ничего особо не  помогает.Сейчас принимаю заласту,литий и золофт. Сначала вроде помогало,но видимо организм не справляется.Вроде даже активность появилась сначала,но спустя несколько месяцев...Все всегда возвращается на круги своя.Сейчас депрессия,апатия,суицидальные мысли,чувство вины и потерянности.Я фотограф,пытаюсь работать,но радости не приносит ничего,творческого порыва нет.Я мать двоих детей (10 и 9 лет),мне сложно с ними,школа и все бытовые прелести...Я замужем,вроде все нормально,но...муж постоянно упрекает, осуждает,не понимает.Каждый день мне сложно проснуться и начать что-то делать,я не люблю новый день,каждое утро это пытка.Забросила дом и все делаю через силу,иногда кажется,что вот-вот не выдержу.Нет,я готовлю,убираю,гуляю с детьми. Но как раз мысли о детях и родителях останавливают от всех деяний.Ко всему этому прибавилась алкогольная и никотиновая зависимости.Мне приятно употребить что-то,так так я хоть как-то активна,пытаюсь что-то делать,вроде как отпускает и появляется кураж.С этим еще и усилилась никчемность, осуждение,мол я какая-то не такая,не оправдываю ожидания. Сейчас,по моему мнению, я плохая жена,мать,человек.Друзей особо нет,может и есть...но я не считаю их таковыми.Они может и думают,что мы друзья,но они никогда не интересуются мной,моей жизнью и состоянием, в то время как я всецело отдаю себя общению.Иногда я не могу  справиться со всем этим.;биполярное аффективное расстройство
Посоветуйте пожалуйста, может у кого была подобная ситуация. Мы женаты чуть больше года. Муж меня младше на 10 лет. До брака были знакомы месяцев 6. Мы снимаем квартиру, жить ему негде, так вышло по его семейным обстоятельствам. Ко мне не вариант, жить с моей семьей. Он предприимчивый, идейный. Решил уволиться и начать бизнес. Сейчас предлагает жить за мой счёт, пока бизнес не принесет прибыль. Мама его в другой стране, в бизнесе вместе с ним и финансово она все вкладывает. У меня ЗП средняя, после этих расходов едва хватит на карманные деньги. Часто ругаемся по разным поводам, он нормально не общается, только орать умеет. Есть психиатрический диагноз биполярное расстройство. Детей нет. Что делать?;биполярное аффективное расстройство
Мы с мужем живём в маленьком городке. Дочь, ей 20, уехала учиться после школы в город миллионик. Год назад бросила вуз, живёт в квартире, которую мы купили ей в этом городе. Каждый месяц высылаем ей деньги на жизнь (20 тыс).Она резко в подростковом возрасте стала очень замкнутой, в школе было пару друзей. Сейчас живёт одна, ни друзей, ни знакомых нет. После того, как бросила институт, мы говорили, что надо искать работу, она отмалчивалась. Вроде как соглашалась. Она с нами совсем не общается. Никогда не звонит, если звоню я - не поднимает трубку. Все общение - это редкая переписка - как дела ? Все нормально.Как-то она написала, что у нее резкие перепады настроения и она подозревает, что с ней что-то не так. Сходила к врачу, ей поставили диагноз биполярное расстройство. Выписали лечение. Я даже не могу обсудить с ней это. Потому что она не хочет разговаривать. Опять скупая переписка в мессенджерах.Я не прошу каждодневных звонков, но мне непонятно - ну можно же поговорить хотя бы раз в месяц, раз в два месяца? Я и переживаю за нее, и обижаюсь. Хочется услышать ваше мнение;биполярное аффективное расстройство
